ENSEMBL Gene ID,Entrez ID,Gene Symbol,isGlycogene
ENSG00000160223,23308,ICOSLG,No
ENSG00000142182,29947,DNMT3L,No
ENSG00000160224,326,AIRE,No
ENSG00000141959,5211,PFKL,No
ENSG00000160226,755,CFAP410,No
ENSG00000142185,7226,TRPM2,No
ENSG00000160233,81543,LRRC3,No
ENSG00000175894,54084,TSPEAR,No
ENSG00000215455,386677,KRTAP10-1,No
ENSG00000205445,386679,KRTAP10-2,No
ENSG00000212935,386682,KRTAP10-3,No
ENSG00000215454,386672,KRTAP10-4,No
ENSG00000241123,386680,KRTAP10-5,No
ENSG00000188155,386674,KRTAP10-6,No
ENSG00000272804,386675,KRTAP10-7,No
ENSG00000187766,386681,KRTAP10-8,No
ENSG00000221837,386676,KRTAP10-9,No
ENSG00000221859,353333,KRTAP10-10,No
ENSG00000243489,386678,KRTAP10-11,No
ENSG00000212933,386684,KRTAP12-4,No
ENSG00000205439,386683,KRTAP12-3,No
ENSG00000221864,353323,KRTAP12-2,No
ENSG00000187175,353332,KRTAP12-1,No
ENSG00000189169,386685,KRTAP10-12,No
ENSG00000184787,7327,UBE2G2,No
ENSG00000184900,6612,SUMO3,No
ENSG00000183255,754,PTTG1IP,No
ENSG00000160255,3689,ITGB2,No
ENSG00000160256,85395,FAM207A,No
ENSG00000197381,104,ADARB1,No
ENSG00000186866,23275,POFUT2,Yes
ENSG00000182871,80781,COL18A1,No
ENSG00000173638,6573,SLC19A1,No
ENSG00000183570,54039,PCBP3,No
ENSG00000142156,1291,COL6A1,No
ENSG00000142173,1292,COL6A2,No
ENSG00000160282,10841,FTCD,No
ENSG00000160284,84221,SPATC1L,No
ENSG00000160285,4047,LSS,No
ENSG00000160294,8888,MCM3AP,No
ENSG00000182362,54059,YBEY,No
ENSG00000160298,54058,C21orf58,No
ENSG00000160299,5116,PCNT,No
ENSG00000286224,,AP000471.4,No
ENSG00000160305,23181,DIP2A,No
ENSG00000160307,6285,S100B,No
ENSG00000160310,3275,PRMT2,No
ENSG00000130538,81061,OR11H1,No
ENSG00000198062,23784,POTEH,No
ENSG00000198445,150160,CCT8L2,No
ENSG00000172967,150165,XKR3,No
ENSG00000215568,128954,GAB4,No
ENSG00000177663,23765,IL17RA,No
ENSG00000183307,27439,TMEM121B,No
ENSG00000069998,27440,HDHD5,No
ENSG00000093072,51816,ADA2,No
ENSG00000099954,27443,CECR2,No
ENSG00000182902,83733,SLC25A18,No
ENSG00000131100,529,ATP6V1E1,No
ENSG00000099968,23786,BCL2L13,No
ENSG00000015475,637,BID,No
ENSG00000243156,57553,MICAL3,No
ENSG00000215193,55670,PEX26,No
ENSG00000183785,51807,TUBA8,No
ENSG00000184979,11274,USP18,No
ENSG00000274252,728226,GGTLC3,No
ENSG00000278558,728229,TMEM191B,No
ENSG00000275793,85376,RIMBP3,No
ENSG00000286175,117134597,FAM246B,No
ENSG00000183628,8214,DGCR6,No
ENSG00000283809,,AC007326.13,No
ENSG00000100033,5625,PRODH,No
ENSG00000286025,117134596,FAM246C,No
ENSG00000070413,9993,DGCR2,No
ENSG00000100056,8220,ESS2,No
ENSG00000206203,23617,TSSK2,No
ENSG00000063515,2928,GSC2,No
ENSG00000100075,6576,SLC25A1,No
ENSG00000070371,8218,CLTCL1,No
ENSG00000100084,7290,HIRA,No
ENSG00000242259,128977,C22orf39,No
ENSG00000185608,64976,MRPL40,No
ENSG00000070010,7353,UFD1,No
ENSG00000093009,8318,CDC45,No
ENSG00000184113,7122,CLDN5,No
ENSG00000184702,5413,SEPTIN5,No
ENSG00000284874,,SEPT5-GP1BB,No
ENSG00000203618,2812,GP1BB,No
ENSG00000184058,6899,TBX1,No
ENSG00000185838,54584,GNB1L,No
ENSG00000215012,79680,RTL10,No
ENSG00000184470,10587,TXNRD2,No
ENSG00000093010,1312,COMT,No
ENSG00000099889,421,ARVCF,No
ENSG00000183597,128989,TANGO2,No
ENSG00000128191,54487,DGCR8,No
ENSG00000099899,27037,TRMT2A,No
ENSG00000099901,5902,RANBP1,No
ENSG00000099904,29801,ZDHHC8,No
ENSG00000234409,388849,CCDC188,No
ENSG00000040608,65078,RTN4R,No
ENSG00000128185,85359,DGCR6L,No
ENSG00000185252,7625,ZNF74,No
ENSG00000244486,91179,SCARF2,No
ENSG00000277971,,XXbac-B562F10.12,No
ENSG00000099910,84861,KLHL22,No
ENSG00000099917,51586,MED15,No
ENSG00000241973,5297,PI4KA,No
ENSG00000099937,3053,SERPIND1,No
ENSG00000099940,9342,SNAP29,No
ENSG00000099942,1399,CRKL,No
ENSG00000183773,150209,AIFM3,No
ENSG00000099949,8216,LZTR1,No
ENSG00000184436,80764,THAP7,No
ENSG00000099957,9127,P2RX6,No
ENSG00000284130,,AC002472.16,No
ENSG00000099960,6545,SLC7A4,No
ENSG00000187905,400891,LRRC74B,No
ENSG00000286102,117134598,FAM246A,No
ENSG00000274600,440804,RIMBP3B,No
ENSG00000169635,23119,HIC2,No
ENSG00000206140,645426,TMEM191C,No
ENSG00000183246,150221,RIMBP3C,No
ENSG00000185651,7332,UBE2L3,No
ENSG00000161179,150223,YDJC,No
ENSG00000161180,164592,CCDC116,No
ENSG00000128228,23753,SDF2L1,No
ENSG00000100023,23759,PPIL2,No
ENSG00000100027,29799,YPEL1,No
ENSG00000100030,5594,MAPK1,No
ENSG00000100034,9647,PPM1F,No
ENSG00000100038,8940,TOP3B,No
ENSG00000169575,7441,VPREB1,No
ENSG00000275004,140883,ZNF280B,No
ENSG00000169548,129025,ZNF280A,No
ENSG00000185686,23532,PRAME,No
ENSG00000100121,91227,GGTLC2,No
ENSG00000254709,100423062,IGLL5,No
ENSG00000100218,27156,RSPH14,No
ENSG00000128266,2781,GNAZ,No
ENSG00000100228,9609,RAB36,No
ENSG00000186716,613,BCR,No
ENSG00000128322,3543,IGLL1,No
ENSG00000189269,51233,DRICH1,No
ENSG00000159496,266747,RGL4,No
ENSG00000187792,7621,ZNF70,No
ENSG00000128218,29802,VPREB3,No
ENSG00000169314,150248,C22orf15,No
ENSG00000250479,400916,CHCHD10,No
ENSG00000099953,4320,MMP11,No
ENSG00000099956,6598,SMARCB1,No
ENSG00000099958,91319,DERL3,No
ENSG00000133460,66035,SLC2A11,No
ENSG00000251357,,AP000350.10,No
ENSG00000240972,4282,MIF,No
ENSG00000133433,653689,GSTT2B,No
ENSG00000099974,100037417,DDTL,No
ENSG00000099977,1652,DDT,No
ENSG00000099984,2953,GSTT2,No
ENSG00000276950,25774,GSTT4,No
ENSG00000099991,23523,CABIN1,No
ENSG00000099994,56241,SUSD2,No
ENSG00000099998,2687,GGT5,No
ENSG00000100014,23384,SPECC1L,No
ENSG00000258555,,SPECC1L-ADORA2A,No
ENSG00000128271,135,ADORA2A,No
ENSG00000100024,51733,UPB1,No
ENSG00000138867,83606,GUCD1,No
ENSG00000100028,6634,SNRPD3,No
ENSG00000286070,,KB-1995A5.6,No
ENSG00000178026,388886,LRRC75B,No
ENSG00000100031,2678,GGT1,No
ENSG00000184571,440822,PIWIL3,No
ENSG00000167037,129049,SGSM1,No
ENSG00000206069,255349,TMEM211,No
ENSG00000197077,85379,KIAA1671,No
ENSG00000100053,1417,CRYBB3,No
ENSG00000244752,1415,CRYBB2,No
ENSG00000100077,157,GRK3,No
ENSG00000133454,84700,MYO18B,No
ENSG00000100095,23544,SEZ6L,No
ENSG00000128203,57168,ASPHD2,No
ENSG00000100099,89781,HPS4,No
ENSG00000100104,402055,SRRD,No
ENSG00000100109,24144,TFIP11,No
ENSG00000128294,8459,TPST2,Yes
ENSG00000100122,1414,CRYBB1,No
ENSG00000196431,1413,CRYBA4,No
ENSG00000169184,4330,MN1,No
ENSG00000180957,23760,PITPNB,No
ENSG00000100154,23331,TTC28,No
ENSG00000183765,11200,CHEK2,No
ENSG00000100209,150274,HSCB,No
ENSG00000159873,150275,CCDC117,No
ENSG00000100219,7494,XBP1,No
ENSG00000183579,84133,ZNRF3,No
ENSG00000100249,25770,C22orf31,No
ENSG00000183762,83999,KREMEN1,No
ENSG00000186998,129080,EMID1,No
ENSG00000100263,25807,RHBDD3,No
ENSG00000182944,2130,EWSR1,No
ENSG00000185340,10634,GAS2L1,No
ENSG00000100276,10633,RASL10A,No
ENSG00000100280,162,AP1B1,No
ENSG00000128250,5988,RFPL1,No
ENSG00000100285,4744,NEFH,No
ENSG00000100296,8563,THOC5,No
ENSG00000184117,8508,NIPSNAP1,No
ENSG00000186575,4771,NF2,No
ENSG00000100314,164633,CABP7,No
ENSG00000100319,55954,ZMAT5,No
ENSG00000184076,29796,UQCR10,No
ENSG00000100325,84164,ASCC2,No
ENSG00000100330,8897,MTMR3,No
ENSG00000176635,150280,HORMAD2,No
ENSG00000128342,3976,LIF,No
ENSG00000099985,5008,OSM,No
ENSG00000239282,652968,CASTOR1,No
ENSG00000248751,,RP1-130H16.18,No
ENSG00000099992,83874,TBC1D10A,No
ENSG00000099995,10291,SF3A1,No
ENSG00000187860,550631,CCDC157,No
ENSG00000099999,200312,RNF215,No
ENSG00000100003,23541,SEC14L2,No
ENSG00000249590,,RP4-539M6.19,No
ENSG00000242114,51537,MTFP1,No
ENSG00000100012,266629,SEC14L3,No
ENSG00000133488,284904,SEC14L4,No
ENSG00000214491,730005,SEC14L6,No
ENSG00000128242,9514,GAL3ST1,Yes
ENSG00000100029,23481,PES1,No
ENSG00000185339,6948,TCN2,No
ENSG00000100036,339665,SLC35E4,No
ENSG00000167065,150290,DUSP18,No
ENSG00000184792,23762,OSBP2,No
ENSG00000133422,22880,MORC2,No
ENSG00000253352,55000,TUG1,No
ENSG00000183963,6525,SMTN,No
ENSG00000198832,140606,SELENOM,No
ENSG00000185133,27124,INPP5J,No
ENSG00000100078,50487,PLA2G3,No
ENSG00000138942,91445,RNF185,No
ENSG00000182541,3985,LIMK2,No
ENSG00000100100,113791,PIK3IP1,No
ENSG00000100105,23598,PATZ1,No
ENSG00000185721,4733,DRG1,No
ENSG00000184708,56478,EIF4ENIF1,No
ENSG00000198089,9814,SFI1,No
ENSG00000241878,23761,PISD,No
ENSG00000183530,253143,PRR14L,No
ENSG00000100150,9681,DEPDC5,No
ENSG00000285404,,LL22NC03-44A4.3,No
ENSG00000128245,7533,YWHAH,No
ENSG00000100170,6523,SLC5A1,No
ENSG00000205856,150297,C22orf42,No
ENSG00000128253,10739,RFPL2,No
ENSG00000100191,6527,SLC5A4,No
ENSG00000128276,10738,RFPL3,No
ENSG00000100220,51493,RTCB,No
ENSG00000184459,254240,BPIFC,No
ENSG00000100225,25793,FBXO7,No
ENSG00000185666,8224,SYN3,No
ENSG00000100234,7078,TIMP3,No
ENSG00000133424,9215,LARGE1,Yes
ENSG00000175329,91464,ISX,No
ENSG00000100281,10042,HMGXB4,No
ENSG00000100284,10043,TOM1,No
ENSG00000100292,3162,HMOX1,No
ENSG00000100297,4174,MCM5,No
ENSG00000100302,23551,RASD2,No
ENSG00000198125,4151,MB,No
ENSG00000221963,80830,APOL6,No
ENSG00000128313,80831,APOL5,No
ENSG00000100320,23543,RBFOX2,No
ENSG00000128284,80833,APOL3,No
ENSG00000100336,80832,APOL4,No
ENSG00000128335,23780,APOL2,No
ENSG00000100342,8542,APOL1,No
ENSG00000100345,4627,MYH9,No
ENSG00000100348,25828,TXN2,No
ENSG00000100350,80020,FOXRED2,No
ENSG00000100353,8664,EIF3D,No
ENSG00000166862,10369,CACNG2,No
ENSG00000100360,11020,IFT27,No
ENSG00000100362,5816,PVALB,No
ENSG00000100365,4689,NCF4,No
ENSG00000100368,1439,CSF2RB,No
ENSG00000185264,339669,TEX33,No
ENSG00000128311,7263,TST,No
ENSG00000128309,4357,MPST,No
ENSG00000100379,79734,KCTD17,No
ENSG00000187045,164656,TMPRSS6,No
ENSG00000100385,3560,IL2RB,No
ENSG00000133466,114904,C1QTNF6,No
ENSG00000278195,6753,SSTR3,No
ENSG00000128340,5880,RAC2,No
ENSG00000100055,27128,CYTH4,No
ENSG00000166897,114794,ELFN2_ENSG00000166897,No
ENSG00000100060,4242,MFNG,Yes
ENSG00000100065,29775,CARD10,No
ENSG00000128283,11135,CDC42EP1,No
ENSG00000100079,3957,LGALS2,No
ENSG00000100083,26088,GGA1,No
ENSG00000100092,23616,SH3BP1,No
ENSG00000285304,,RP1-37E16.13,No
ENSG00000241360,57026,PDXP,No
ENSG00000100097,3956,LGALS1,No
ENSG00000273899,79159,NOL12,No
ENSG00000100101,,RP1-37E16.12,No
ENSG00000100106,11078,TRIOBP,No
ENSG00000189060,3005,H1-0,No
ENSG00000100116,23464,GCAT,No
ENSG00000128310,8484,GALR3,No
ENSG00000100124,129138,ANKRD54,No
ENSG00000100129,51386,EIF3L,No
ENSG00000100139,85377,MICALL1,No
ENSG00000128346,84645,C22orf23,No
ENSG00000100142,5435,POLR2F,No
ENSG00000100146,6663,SOX10,No
ENSG00000100151,9463,PICK1,No
ENSG00000100156,23539,SLC16A8,No
ENSG00000128298,80115,BAIAP2L2,No
ENSG00000184381,8398,PLA2G6,No
ENSG00000185022,23764,MAFF,No
ENSG00000198792,25829,TMEM184B,No
ENSG00000213923,1454,CSNK1E,No
ENSG00000283900,102800317,TPTEP2-CSNK1E,No
ENSG00000168135,3761,KCNJ4,No
ENSG00000100196,11015,KDELR3,No
ENSG00000100201,10521,DDX17,No
ENSG00000100206,11144,DMC1,No
ENSG00000184949,646851,FAM227A,No
ENSG00000100211,25776,CBY1,No
ENSG00000100216,56993,TOMM22,No
ENSG00000100221,9929,JOSD1,No
ENSG00000100226,9567,GTPBP1,No
ENSG00000100242,25777,SUN2,No
ENSG00000100246,10126,DNAL4,No
ENSG00000221890,23467,NPTXR,No
ENSG00000183741,23466,CBX6,No
ENSG00000128383,200315,APOBEC3A,No
ENSG00000179750,9582,APOBEC3B,No
ENSG00000244509,27350,APOBEC3C,No
ENSG00000284554,,CTA-150C2.22,No
ENSG00000243811,140564,APOBEC3D,No
ENSG00000128394,200316,APOBEC3F,No
ENSG00000239713,60489,APOBEC3G,No
ENSG00000100298,164668,APOBEC3H,No
ENSG00000100307,23492,CBX7,No
ENSG00000100311,5155,PDGFB,No
ENSG00000100316,6122,RPL3,No
ENSG00000100321,9145,SYNGR1,No
ENSG00000100324,10454,TAB1,No
ENSG00000128268,4248,MGAT3,Yes
ENSG00000100335,54471,MIEF1,No
ENSG00000285025,54471,RP5-1104E15.10,No
ENSG00000128272,468,ATF4,No
ENSG00000187051,91582,RPS19BP1,No
ENSG00000100346,8911,CACNA1I,No
ENSG00000176177,150350,ENTHD1,No
ENSG00000100351,9402,GRAP2,No
ENSG00000225528,112268293,RP3-370M22.8,No
ENSG00000133477,113828,FAM83F,No
ENSG00000100354,23112,TNRC6B,No
ENSG00000239900,158,ADSL,No
ENSG00000284431,,RP5-1042K10.14,No
ENSG00000100359,27352,SGSM3,No
ENSG00000196588,57591,MRTFA,No
ENSG00000128285,2847,MCHR1,No
ENSG00000100372,10478,SLC25A17,No
ENSG00000100380,6767,ST13,No
ENSG00000196236,63929,XPNPEP3,No
ENSG00000172404,150353,DNAJB7,No
ENSG00000100387,9978,RBX1,No
ENSG00000100393,2033,EP300,No
ENSG00000100395,83746,L3MBTL2,No
ENSG00000100399,150356,CHADL,No
ENSG00000100401,5905,RANGAP1,No
ENSG00000100403,23264,ZC3H7B,No
ENSG00000167074,7008,TEF,No
ENSG00000183864,10766,TOB2,No
ENSG00000100410,84844,PHF5A,No
ENSG00000100412,50,ACO2,No
ENSG00000100413,171568,POLR3H,No
ENSG00000172346,27254,CSDC2,No
ENSG00000100417,5372,PMM1,Yes
ENSG00000100418,27351,DESI1,No
ENSG00000196419,2547,XRCC6,No
ENSG00000100138,4809,SNU13,No
ENSG00000167077,150365,MEI1,No
ENSG00000100147,79879,CCDC134,No
ENSG00000198911,6721,SREBF2,No
ENSG00000234965,440829,SHISA8,No
ENSG00000159958,115650,TNFRSF13C,No
ENSG00000100162,79019,CENPM,No
ENSG00000205704,339674,LINC00634,No
ENSG00000100167,55964,SEPTIN3,No
ENSG00000183066,164684,WBP2NL,No
ENSG00000198951,4668,NAGA,Yes
ENSG00000177096,150368,PHETA2,No
ENSG00000183172,91689,SMDT1,No
ENSG00000184983,4700,NDUFA6,No
ENSG00000100197,1565,CYP2D6,No
ENSG00000205702,,CYP2D7,No
ENSG00000100207,6942,TCF20,No
ENSG00000235568,150372,NFAM1,No
ENSG00000189306,27341,RRP7A,No
ENSG00000183569,253190,SERHL2,No
ENSG00000100227,84271,POLDIP3,No
ENSG00000100243,1727,CYB5R3,No
ENSG00000249222,267020,ATP5MGL,No
ENSG00000128274,53947,A4GALT,Yes
ENSG00000242247,26286,ARFGAP3,No
ENSG00000100266,11252,PACSIN2,No
ENSG00000100271,25809,TTLL1,No
ENSG00000100290,638,BIK,No
ENSG00000100294,27349,MCAT,No
ENSG00000100300,706,TSPO,No
ENSG00000100304,23170,TTLL12,No
ENSG00000159307,80274,SCUBE1,No
ENSG00000186732,758,MPPED1,No
ENSG00000186976,64800,EFCAB6,No
ENSG00000130540,25830,SULT4A1,No
ENSG00000100341,150379,PNPLA5,No
ENSG00000100344,80339,PNPLA3,No
ENSG00000100347,25813,SAMM50,No
ENSG00000188677,29780,PARVB,No
ENSG00000138964,64098,PARVG,No
ENSG00000138944,85352,SHISAL1,No
ENSG00000188636,84247,RTL6,No
ENSG00000186654,55615,PRR5,No
ENSG00000248405,553158,PRR5-ARHGAP8,No
ENSG00000241484,23779,ARHGAP8,No
ENSG00000056487,112885,PHF21B,No
ENSG00000093000,10762,NUP50,No
ENSG00000100364,23313,KIAA0930,No
ENSG00000100373,7380,UPK3A,No
ENSG00000100376,55007,FAM118A,No
ENSG00000077935,27127,SMC1B,No
ENSG00000128408,26150,RIBC2,No
ENSG00000077942,2192,FBLN1,No
ENSG00000130638,25814,ATXN10,No
ENSG00000188064,7477,WNT7B,No
ENSG00000186951,5465,PPARA,No
ENSG00000205643,150383,CDPF1,No
ENSG00000130943,10343,PKDREJ,No
ENSG00000075234,55020,TTC38,No
ENSG00000075218,51512,GTSE1,No
ENSG00000100416,55687,TRMU,No
ENSG00000075275,9620,CELSR1,No
ENSG00000075240,23151,GRAMD4,No
ENSG00000100422,64781,CERK,No
ENSG00000054611,25771,TBC1D22A,No
ENSG00000219438,25817,TAFA5,No
ENSG00000100425,23774,BRD1,No
ENSG00000100426,9889,ZBED4,No
ENSG00000182858,79087,ALG12,Yes
ENSG00000184164,79174,CRELD2,No
ENSG00000198355,415116,PIM3,No
ENSG00000188263,400935,IL17REL,No
ENSG00000138892,164714,TTLL8,No
ENSG00000100427,23209,MLC1,No
ENSG00000073146,54456,MOV10L1,No
ENSG00000073150,56666,PANX2,No
ENSG00000170638,80305,TRABD,No
ENSG00000073169,83642,SELENOO,No
ENSG00000128159,85378,TUBGCP6,No
ENSG00000100429,83933,HDAC10,No
ENSG00000188130,6300,MAPK12,No
ENSG00000185386,5600,MAPK11,No
ENSG00000196576,23654,PLXNB2,No
ENSG00000205593,414918,DENND6B,No
ENSG00000100239,9701,PPP6R2,No
ENSG00000100241,6305,SBF1,No
ENSG00000128165,79924,ADM2,No
ENSG00000100253,55586,MIOX,No
ENSG00000100258,91289,LMF2,No
ENSG00000025770,29781,NCAPH2,No
ENSG00000284194,9997,SCO2,No
ENSG00000025708,1890,TYMP,No
ENSG00000177989,440836,ODF3B,No
ENSG00000130487,113730,KLHDC7B,No
ENSG00000217442,644186,SYCE3,No
ENSG00000205560,1375,CPT1B,No
ENSG00000254413,,CHKB-CPT1B,No
ENSG00000100288,1120,CHKB,No
ENSG00000008735,23542,MAPK8IP2,No
ENSG00000100299,410,ARSA,No
ENSG00000251322,85358,SHANK3,No
ENSG00000100312,49,ACR,No
ENSG00000079974,11158,RABL2B,No
ENSG00000124343,7499,XG,No
ENSG00000056998,8908,GYG2,No
ENSG00000006756,414,ARSD,No
ENSG00000157399,415,ARSL,No
ENSG00000205667,347527,ARSH,No
ENSG00000062096,416,ARSF,No
ENSG00000101825,25878,MXRA5,No
ENSG00000183943,5613,PRKX,No
ENSG00000146938,57502,NLGN4X,No
ENSG00000169059,51481,VCX3A,No
ENSG00000130021,8226,PUDP,No
ENSG00000101846,412,STS,No
ENSG00000182583,26609,VCX,No
ENSG00000006757,8228,PNPLA4,No
ENSG00000177504,51480,VCX2,No
ENSG00000205642,425054,VCX3B,No
ENSG00000011201,3730,ANOS1,No
ENSG00000183304,171482,FAM9A,No
ENSG00000177138,171483,FAM9B,No
ENSG00000101849,6907,TBL1X,No
ENSG00000101850,4935,GPR143,No
ENSG00000146950,357,SHROOM2,No
ENSG00000234469,100288814,CLDN34,No
ENSG00000047644,55841,WWC3,No
ENSG00000073464,1183,CLCN4,No
ENSG00000101871,4281,MID1,No
ENSG00000004961,3052,HCCS,No
ENSG00000047648,395,ARHGAP6,No
ENSG00000125363,265,AMELX,No
ENSG00000005302,10943,MSL3,No
ENSG00000169933,9758,FRMPD4,No
ENSG00000101911,5634,PRPS2,No
ENSG00000196664,51284,TLR7,No
ENSG00000101916,51311,TLR8,No
ENSG00000205542,7114,TMSB4X,No
ENSG00000187268,171484,FAM9C,No
ENSG00000123594,92552,ATXN3L,No
ENSG00000198759,25975,EGFL6,No
ENSG00000176896,170082,TCEANC,No
ENSG00000123595,9367,RAB9A,No
ENSG00000196459,6399,TRAPPC2,No
ENSG00000046651,8481,OFD1,No
ENSG00000046653,2824,GPM6B,No
ENSG00000046647,54960,GEMIN8,No
ENSG00000101958,2742,GLRA2,No
ENSG00000181544,2187,FANCB,No
ENSG00000130150,158747,MOSPD2,No
ENSG00000102048,140462,ASB9,No
ENSG00000165192,140456,ASB11,No
ENSG00000165195,5277,PIGA,Yes
ENSG00000165197,2277,VEGFD,No
ENSG00000087842,8544,PIR,No
ENSG00000102010,660,BMX,No
ENSG00000130234,59272,ACE2,No
ENSG00000285602,,RP11-478H11.3-001,No
ENSG00000147003,57393,CLTRN,No
ENSG00000169239,11238,CA5B,No
ENSG00000169249,8233,ZRSR2,No
ENSG00000182287,8905,AP1S2,No
ENSG00000126010,2925,GRPR,No
ENSG00000182798,645864,MAGEB17,No
ENSG00000047230,56474,CTPS2,No
ENSG00000169906,795,S100G,No
ENSG00000169895,94056,SYAP1,No
ENSG00000086712,55787,TXLNG,No
ENSG00000102054,5931,RBBP7,No
ENSG00000169891,9185,REPS2,No
ENSG00000188158,4810,NHS,No
ENSG00000047634,6322,SCML1,No
ENSG00000131831,10742,RAI2,No
ENSG00000177324,139105,BEND2,No
ENSG00000102098,10389,SCML2,No
ENSG00000008086,6792,CDKL5,No
ENSG00000102104,6247,RS1,No
ENSG00000086717,5475,PPEF1,No
ENSG00000044446,5256,PHKA2,No
ENSG00000173698,10149,ADGRG2,No
ENSG00000131828,5160,PDHA1,No
ENSG00000180815,389840,MAP3K15,No
ENSG00000147010,30011,SH3KBP1,No
ENSG00000173681,256643,BCLAF3,No
ENSG00000184368,256714,MAP7D2,No
ENSG00000173674,1964,EIF1AX,No
ENSG00000177189,6197,RPS6KA3,No
ENSG00000149970,22866,CNKSR2,No
ENSG00000185915,257240,KLHL34,No
ENSG00000091482,23676,SMPX,No
ENSG00000012174,51360,MBTPS2,No
ENSG00000230797,404281,YY2,No
ENSG00000102172,6611,SMS,No
ENSG00000102174,5251,PHEX,No
ENSG00000175809,158506,CBLL2,No
ENSG00000184735,168400,DDX53,No
ENSG00000165186,139411,PTCHD1,No
ENSG00000123131,10549,PRDX4,No
ENSG00000123130,23597,ACOT9,No
ENSG00000130066,6303,SAT1,No
ENSG00000184831,79135,APOO,No
ENSG00000165182,254158,CXorf58,No
ENSG00000174010,80311,KLHL15,No
ENSG00000130741,1968,EIF2S3,No
ENSG00000005889,7543,ZFX,No
ENSG00000223611,170067,SUPT20HL2,No
ENSG00000223731,100130302,SUPT20HL1,No
ENSG00000067992,5165,PDK3,No
ENSG00000102230,9468,PCYT1B,No
ENSG00000101868,5422,POLA1,No
ENSG00000004848,170302,ARX,No
ENSG00000176774,286514,MAGEB18,No
ENSG00000232030,392433,MAGEB6B,No
ENSG00000176746,158809,MAGEB6,No
ENSG00000188408,347541,MAGEB5,No
ENSG00000224960,139420,PPP4R3C,No
ENSG00000189186,347442,DCAF8L2,No
ENSG00000177689,139422,MAGEB10,No
ENSG00000226372,139425,DCAF8L1,No
ENSG00000169306,11141,IL1RAPL1,No
ENSG00000099399,4113,MAGEB2,No
ENSG00000198798,4114,MAGEB3,No
ENSG00000120289,4115,MAGEB4,No
ENSG00000214107,4112,MAGEB1,No
ENSG00000169297,190,NR0B1,No
ENSG00000120280,80231,TASL,No
ENSG00000198814,2710,GK,No
ENSG00000157625,257397,TAB3,No
ENSG00000132446,53940,FTHL17,No
ENSG00000198947,1756,DMD,No
ENSG00000185448,158724,FAM47A,No
ENSG00000147027,83604,TMEM47,No
ENSG00000189132,170062,FAM47B,No
ENSG00000189023,139604,MAGEB16,No
ENSG00000165164,286464,CFAP47,No
ENSG00000249467,,H2AL1QP,No
ENSG00000198173,442444,FAM47C,No
ENSG00000130962,5638,PRRG1,No
ENSG00000250349,,RP5-972B16.2,No
ENSG00000147036,347404,LANCL3,No
ENSG00000047597,7504,XK,No
ENSG00000165168,1536,CYBB,No
ENSG00000165169,6990,DYNLT3,No
ENSG00000187516,25763,H2AP,No
ENSG00000229674,115482686,H2AL1RP,No
ENSG00000147041,94122,SYTL5,No
ENSG00000101955,8406,SRPX,No
ENSG00000156313,6103,RPGR,No
ENSG00000036473,5009,OTC,No
ENSG00000156298,7102,TSPAN7,No
ENSG00000165175,58526,MID1IP1,No
ENSG00000183337,54880,BCOR,No
ENSG00000182220,10159,ATP6AP2,No
ENSG00000238205,347411,MPC1L,No
ENSG00000185753,159013,CXorf38,No
ENSG00000180182,9282,MED14,No
ENSG00000124486,8239,USP9X,No
ENSG00000215301,1654,DDX3X,No
ENSG00000188937,60506,NYX,No
ENSG00000147044,8573,CASK,No
ENSG00000171659,2857,GPR34,No
ENSG00000171657,27197,GPR82,No
ENSG00000102055,80316,PPP1R2C,No
ENSG00000189221,4128,MAOA,No
ENSG00000069535,4129,MAOB,No
ENSG00000124479,4693,NDP,No
ENSG00000183690,80258,EFHC2,No
ENSG00000069509,139341,FUNDC1,No
ENSG00000189037,63904,DUSP21,No
ENSG00000147050,7403,KDM6A,No
ENSG00000147113,79742,DIPK2B,No
ENSG00000147121,55634,KRBOX4,No
ENSG00000251192,641339,ZNF674,No
ENSG00000147119,56548,CHST7,Yes
ENSG00000065923,84679,SLC9A7,No
ENSG00000102218,6102,RP2,No
ENSG00000102221,9767,JADE3,No
ENSG00000130988,9104,RGN,No
ENSG00000147123,54539,NDUFB11,No
ENSG00000182872,8241,RBM10,No
ENSG00000130985,7317,UBA1,No
ENSG00000102225,5127,CDK16,No
ENSG00000102226,8237,USP11,No
ENSG00000147117,7712,ZNF157,No
ENSG00000147124,7592,ZNF41,No
ENSG00000078061,369,ARAF,No
ENSG00000008056,6853,SYN1,No
ENSG00000102265,7076,TIMP1,No
ENSG00000126759,5199,CFP,No
ENSG00000126767,2002,ELK1,No
ENSG00000126756,8409,UXT,No
ENSG00000197779,347344,ZNF81,No
ENSG00000147118,7569,ZNF182,No
ENSG00000221994,57232,ZNF630,No
ENSG00000171489,389852,SPACA5,No
ENSG00000171478,729201,SPACA5B,No
ENSG00000165583,6758,SSX5,No
ENSG00000126752,6756,SSX1,No
ENSG00000165584,10214,SSX3,No
ENSG00000268009,6759,SSX4,No
ENSG00000269791,548313,SSX4B,No
ENSG00000017483,92745,SLC38A5,No
ENSG00000068438,24140,FTSJ1,No
ENSG00000102312,64840,PORCN,No
ENSG00000147155,10682,EBP,No
ENSG00000286268,,LL0XNC01-30I4.1,No
